CASENUM,COHORT,AB39A,GA32A,KA46A,AB39B,AB39C,AB39D,AB39E,AB39F,AB39G,AB39H,GA32H,KA46H,AB39I,GA32I,KA46I,AB39J,AB39K,GA32K,KA46K,AB39L,GA32L,KA46L,AB39M,GA33A,KA47A,AB39N,AB39O,AB39P,AB39Q,AB39R,AB39S,AB39T,GA33H,KA47H,AB39U,GA33I,KA47I,AB39V,AB39W,GA33K,KA47K,AB39X,GA33L,KA47L,SCIENCEG7,SCIG8,SCIG11,MTH7,SCI7,SCI8,MOTHED,FATHED,PEDUC,PEDUC3,RSEDAN,RSEDAN6,RSEDAN5,RBACC,RMAJFIRST,RMAJFIRST2,RMAJLAST2,RMAJLAST,RGRADMAJ,RGRADMAJ10,RSTEMM,RSTEMMX,RSTEMMB,RSTEMMA,WEIGHT7,WEIGHT8,WEIGHT9,WEIGHT10,WEIGHT11,WEIGHT12,WEIGHTP1,WEIGHTP2,WEIGHTP4,WGT12A,WEIGHTR,GENDER,RACETH3,RACETH,MINORITY,STEM,STEMSUP,ENGINEER,MATHG7,MATHG8,MATHG10,MATHG11,MATHG12,FEMALE
1727,2,1,1,1,2,2,4,4,3,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,2,4,4,3,4,1,1,1,1,1,1,4,1,0,1,1,1,1,47.14,57.66,67.08,4,1,1,3,4,4,4,14,4,3,1,1,1,1,1,0,0,0,61,0,0,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,0.61,1,3,3,0,0,0,0,60.55,62.62,81.86,79.14,77.5,1
5762,2,1,NA,0,3,2,5,4,1,4,1,NA,0,1,NA,0,5,1,NA,0,1,NA,0,1,NA,1,-98,2,5,4,2,4,1,NA,0,1,NA,0,5,1,NA,0,1,NA,0,38.72,49.35,9999,2,1,1,3,3,3,3,14,4,3,1,6,0,0,6,0,0,0,32,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,0.61,1,3,3,0,0,0,0,49.65,47.15,9999,9999,9999,1
6220,2,NA,NA,0,-98,-98,-98,-98,-98,-98,NA,NA,1,NA,NA,0,-98,NA,NA,1,NA,NA,1,NA,NA,0,-98,-98,-98,-98,-98,-98,NA,NA,0,NA,NA,0,-98,NA,NA,0,NA,NA,0,9999,46.14,48.9,2,1,1,1,2,2,1,4,2,1,0,10,0,0,0,0,0,0,41,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0,0,0,0.7118,0.61,1,3,4,0,0,0,0,9999,49.68,9999,68.25,65.82,1
6859,2,1,0,0,2,2,3,3,2,4,1,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,3,2,3,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,51.82,45.49,63.7,4,1,1,2,4,4,4,5,2,1,0,10,0,0,0,0,0,0,32,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0,0,0,0.7118,1.03,2,3,3,0,0,0,0,43.09,61.25,58.01,9999,65.46,0
4502,2,1,NA,NA,2,2,4,4,2,3,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,2,2,4,4,2,4,0,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,42.85,47.01,9999,2,1,1,2,1,2,1,1,1,1,0,10,0,0,0,0,0,0,33,1,1,0.7051,0.7766,0.8067,0,0,0,0,0,0,0,1.03,2,3,3,0,0,0,0,41.38,49.27,9999,9999,9999,0
3230,2,NA,NA,NA,2,-98,-98,-98,-98,-98,NA,NA,NA,NA,NA,NA,-98,NA,NA,NA,NA,NA,NA,1,NA,NA,-98,-98,-98,-98,-98,-98,NA,NA,NA,NA,NA,NA,-98,NA,NA,NA,NA,NA,NA,53.26,9999,9999,2,0,-99,4,1,4,4,13,4,3,1,6,0,0,6,0,0,0,22,1,1,0.7051,0,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,1.03,2,3,3,0,0,0,0,40.7,9999,9999,9999,9999,0
5620,2,NA,NA,NA,-98,-98,-98,-98,-98,-98,NA,NA,NA,NA,NA,NA,-98,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98,-98,-98,-98,-98,-98,NA,NA,NA,NA,NA,NA,-98,NA,NA,NA,NA,NA,NA,40.63,44.48,9999,2,1,1,1,3,3,3,5,2,1,0,3,1,0,0,0,0,0,52,1,1,0.7051,0.7766,0.8067,0,0,0,0,0,0,0,1.03,2,3,3,0,0,0,0,41.24,47.4,9999,9999,9999,0
3553,2,1,0,0,2,2,2,4,4,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,2,4,4,-98,4,1,1,1,1,1,1,2,1,1,1,1,1,1,67.28,63.97,86.01,2,1,1,2,2,2,1,9,3,2,0,4,1,0,0,0,0,0,24,2,2,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,1.03,2,3,3,0,0,1,0,53.46,64.16,75.17,84.74,9999,0
1895,2,1,0,0,2,2,3,4,3,4,1,0,0,1,0,1,2,1,0,1,1,0,0,0,1,0,3,2,3,4,2,3,0,0,0,1,1,1,4,0,0,0,0,0,1,34.43,45.15,9999,4,1,1,2,3,3,3,12,4,3,1,1,1,0,8,0,0,0,23,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,0.61,1,3,3,0,0,0,0,54.21,54.43,62.16,59.53,49.68,1
3324,2,0,1,1,1,2,5,4,2,4,0,0,1,0,1,1,4,1,0,1,0,0,0,1,0,0,2,2,4,4,4,4,0,0,0,1,0,0,4,0,0,0,0,0,0,51.39,59.16,71.71,4,1,1,4,5,5,4,14,4,3,1,8,0,0,8,0,0,0,52,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,0.61,1,3,3,0,0,0,0,63.06,64.47,77.48,75.4,9999,1
5790,2,1,0,0,2,2,5,4,3,4,1,1,1,0,1,1,5,1,1,1,1,1,1,1,1,1,2,2,5,5,4,4,0,1,0,0,1,1,5,0,0,0,0,0,0,52.54,53.89,64.14,2,1,1,2,2,2,1,5,2,1,0,7,0,0,0,0,0,0,31,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,1.03,2,3,3,0,0,0,0,50.8,62.07,74.09,78.16,9999,0
3801,2,1,0,1,2,2,5,5,2,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,5,5,5,4,1,1,1,1,1,1,5,1,1,1,1,1,1,45.41,47.25,75.17,2,1,1,2,2,2,1,9,3,2,0,5,1,0,0,0,0,0,32,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,0.61,1,3,3,0,0,0,0,51.64,59.44,74.91,81.15,81.17,1
4351,2,0,NA,NA,2,2,5,2,2,4,1,NA,NA,1,NA,NA,5,1,NA,NA,1,NA,NA,1,NA,NA,2,2,5,4,2,4,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,38.75,38.84,9999,1,1,1,3,2,3,3,13,4,3,1,9,0,0,9,0,0,0,63,0,0,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,1.03,2,-99,-99,9999,0,0,0,37.73,36.62,9999,9999,9999,0
6093,2,1,0,NA,2,3,4,2,2,2,0,0,NA,0,0,NA,5,0,0,NA,1,0,NA,0,1,NA,3,3,5,3,3,3,0,0,NA,0,0,NA,3,0,0,NA,0,0,NA,47.63,45.38,9999,2,1,1,2,-99,2,1,1,1,1,0,10,0,0,0,0,0,0,22,1,1,0.7051,0.7766,0,0.7754,0.7631,0,0,0,0,0.7118,0.61,1,3,3,0,0,0,0,51.36,56.62,56.56,59.78,9999,1
6369,2,1,0,NA,2,3,5,1,1,1,1,1,NA,1,NA,NA,5,1,1,NA,1,1,NA,1,0,NA,2,3,5,2,1,3,1,0,NA,0,0,NA,2,0,0,NA,1,1,NA,46.99,54.99,9999,2,1,1,3,-99,3,3,12,4,3,1,10,0,0,9,0,0,0,61,0,0,0.7051,0.7766,0.8067,0.7754,0.7631,0,0,0,0,0.7118,0.61,1,3,3,0,0,0,0,40.65,51.84,9999,9999,9999,1
3887,2,0,NA,0,3,2,5,2,2,2,1,NA,1,1,NA,1,5,1,NA,1,NA,NA,1,0,NA,1,3,2,5,2,1,4,0,NA,1,1,NA,1,5,0,NA,0,0,NA,0,43.36,54.03,60.52,2,1,1,3,2,3,3,3,2,1,0,10,0,0,0,0,0,0,52,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,0.61,1,3,3,0,0,0,0,49.73,49.13,9999,63.19,9999,1
4882,2,1,1,NA,3,2,5,3,5,5,1,1,NA,0,1,NA,5,1,1,NA,1,1,NA,0,1,NA,3,3,5,3,3,3,0,1,NA,0,1,NA,5,0,1,NA,0,1,NA,48.33,47.94,9999,2,1,1,4,5,5,4,11,4,3,1,1,1,1,5,0,0,0,21,2,2,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,0.61,1,3,3,0,0,1,0,55.18,53.13,58.08,9999,79.17,1
2621,2,1,NA,1,1,1,5,3,1,5,1,NA,1,1,NA,1,5,1,NA,1,1,NA,1,1,NA,1,1,1,5,5,1,5,1,NA,1,1,NA,1,5,1,NA,1,1,NA,1,63.76,67.22,9999,4,1,1,2,2,2,1,9,3,2,0,4,1,0,0,0,0,0,43,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,1.03,2,3,3,0,0,0,0,49.33,57.62,9999,9999,9999,0
3741,2,1,0,NA,1,3,5,4,2,4,NA,1,NA,0,1,NA,5,1,1,NA,1,1,NA,0,1,NA,2,4,5,3,1,5,0,1,NA,0,1,NA,5,0,1,NA,0,1,NA,61.52,66.7,9999,4,1,1,3,3,3,3,8,2,1,0,9,0,0,0,0,0,0,22,1,1,0.7051,0.7766,0.8067,0.7754,0.7631,0.6679,0.7724,0,0,0.7118,0.61,1,1,1,1,0,0,0,59.94,65.55,67.88,9999,9999,1
4546,2,0,0,NA,3,3,3,3,3,3,0,0,NA,0,0,NA,3,0,0,NA,0,0,NA,0,0,NA,3,3,3,3,3,3,0,0,NA,0,0,NA,3,0,0,NA,0,0,NA,34.73,40.97,31.1,1,1,1,2,1,2,1,4,2,1,0,10,0,0,0,0,0,0,22,1,1,1.7139,1.6043,1.5517,1.5152,1.68,0,0,0,0,1.57,1.5,2,3,3,0,0,0,0,36.61,36.85,35.66,40.95,9999,0
1504,2,1,1,1,1,1,4,4,4,4,0,1,1,0,1,0,1,NA,1,1,1,1,1,0,0,0,4,4,4,4,4,5,0,0,0,0,0,0,5,0,0,0,0,0,0,43.12,37.53,9999,2,1,1,2,2,2,1,4,2,1,0,10,0,0,0,0,0,0,33,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,-99,-99,9999,0,0,0,37.98,40.34,39.6,36.55,41.04,0
1492,2,1,1,0,1,1,4,4,3,4,1,1,0,1,1,0,5,1,1,NA,1,1,1,0,1,0,4,3,4,3,2,2,0,1,0,0,1,0,3,0,0,0,0,0,0,38.59,54.01,9999,2,1,1,3,2,3,3,4,2,1,0,10,0,0,0,0,0,0,22,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,1,1,1,0,0,0,54.34,9999,9999,9999,9999,1
3366,2,1,1,1,1,1,4,4,5,5,1,0,0,NA,1,1,2,1,1,1,1,1,1,1,0,0,1,1,5,4,2,4,0,0,0,1,1,1,3,0,0,0,0,0,0,51.51,60.48,9999,2,1,1,2,2,2,1,13,4,3,1,8,0,0,8,0,0,0,22,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,57.06,59.21,71.19,9999,85.87,0
2361,2,1,1,0,1,1,5,5,5,5,1,1,0,1,1,0,5,1,0,0,1,1,0,1,1,0,1,1,5,5,2,5,1,1,0,0,1,0,5,0,0,0,1,1,0,63.48,64.01,9999,2,1,1,2,2,2,1,9,3,2,0,5,1,0,0,0,0,0,21,2,2,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,1,0,48.88,53.53,65.75,9999,9999,1
2029,2,1,1,0,2,2,4,4,3,4,0,0,0,1,1,0,4,1,1,0,1,1,NA,1,1,0,2,2,4,4,2,4,1,1,1,1,1,0,4,1,1,0,0,1,0,50.29,55.63,9999,1,1,1,2,2,2,1,11,4,3,1,5,1,0,10,0,0,0,32,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,47.49,37.81,44.34,9999,43.2,1
3216,2,0,1,0,4,2,4,4,1,4,1,1,0,1,1,0,5,1,1,0,1,1,0,1,1,0,1,1,5,4,4,4,0,1,NA,1,1,1,4,0,1,1,1,1,1,62.23,65.14,62.89,2,1,1,2,2,2,1,4,2,1,0,10,0,0,0,0,0,0,22,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,48.42,43.22,61.87,57.31,9999,0
5298,2,1,1,1,3,2,5,4,4,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,0,1,1,1,1,1,5,0,1,1,1,1,1,40.48,64.25,56.4,2,1,1,2,2,2,1,14,4,3,1,7,0,0,7,0,0,0,25,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,58.85,52.57,61.38,63.5,78.65,1
5296,2,1,1,0,1,1,5,5,2,5,0,1,1,1,1,1,5,1,0,1,1,1,1,1,1,0,2,2,5,5,2,4,1,1,0,1,1,1,5,0,0,0,1,1,0,51.56,62.65,9999,2,1,1,2,-99,2,1,8,2,1,0,7,0,0,0,0,0,0,52,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,1,1,1,0,0,0,46.05,56.44,9999,9999,9999,1
3643,2,1,0,1,2,2,5,4,4,2,0,0,0,1,0,1,3,1,0,0,1,0,0,0,0,0,2,1,2,3,4,1,1,0,1,1,0,1,2,1,0,1,1,0,0,44.67,52.39,9999,2,1,1,4,4,4,4,11,4,3,1,10,0,0,6,0,0,0,52,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,41.02,43.13,42.95,39.54,40.19,1
2676,2,1,1,1,1,2,5,5,4,5,1,0,1,0,0,1,3,1,1,1,1,0,1,1,1,1,1,1,3,3,5,5,1,1,1,0,NA,1,3,0,1,1,1,1,1,55.14,51.18,9999,1,1,1,2,2,2,1,11,4,3,1,1,1,1,1,0,0,1,16,3,3,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,1,1,0,45.5,44.85,45.55,9999,42.3,0
5316,2,1,0,NA,4,2,3,2,2,2,1,1,NA,1,1,NA,3,1,1,NA,1,1,NA,1,0,NA,2,2,3,3,2,3,1,0,NA,1,0,NA,3,1,1,NA,1,1,NA,62.48,60.43,61.63,3,1,2,4,4,4,4,13,4,3,1,7,0,0,7,0,0,0,31,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,61.79,60.46,68.87,60.71,9999,0
3832,2,1,1,NA,1,1,5,5,4,5,0,1,NA,1,1,NA,5,1,1,NA,1,1,NA,0,0,NA,3,3,2,3,2,5,0,0,NA,0,0,NA,4,0,0,NA,0,0,NA,55.24,53.62,9999,2,1,1,2,2,2,1,5,2,1,0,2,1,0,0,0,0,0,21,2,2,1.7139,1.6043,1.5517,1.5152,1.68,0,1.5512,0,0,1.57,1.36,1,3,3,0,0,1,0,47.19,44.29,9999,9999,9999,1
5415,2,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,5,0,0,1,1,0,1,1,1,1,1,1,5,5,5,5,0,1,1,0,0,1,5,0,0,0,0,1,0,47.78,65.95,75.25,3,1,2,2,2,2,1,15,5,4,1,8,0,0,8,0,8,0,22,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,45.63,56.35,73.27,79.54,92.37,0
5564,2,0,NA,NA,5,3,3,3,5,4,1,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,0,NA,NA,3,3,3,3,3,3,0,NA,NA,0,NA,NA,3,0,NA,NA,0,NA,NA,42.21,43.52,9999,1,1,1,2,2,2,1,1,1,1,0,10,0,0,0,0,0,0,61,0,0,1.7139,1.6043,0,0,0,0,0,0,0,0,1.36,1,1,1,1,0,0,0,32.42,36.71,9999,9999,9999,1
2759,2,1,1,NA,2,2,5,3,2,3,1,1,NA,0,1,NA,5,1,1,NA,1,0,NA,1,0,NA,2,2,5,2,4,4,0,0,NA,0,0,NA,5,0,0,NA,0,0,NA,49.98,57.88,64.02,2,1,1,2,2,2,1,5,2,1,0,8,0,0,0,0,0,0,61,0,0,1.7139,1.6043,1.5517,1.5152,1.68,0,0,0,0,0,1.36,1,3,3,0,0,0,0,43.07,50.51,56.31,55.33,9999,1
1399,2,1,1,1,1,1,5,5,5,5,1,1,1,1,1,0,5,1,1,1,1,1,1,1,1,0,2,2,2,3,2,3,1,1,0,1,1,0,2,1,1,0,1,1,0,46.78,43.53,62.38,2,1,1,2,2,2,1,9,3,2,0,7,0,0,0,0,0,0,32,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,2,2,1,0,0,0,51.04,51.68,64.78,65.36,68.1,1
1781,2,1,1,1,1,-96,5,5,5,5,1,1,1,1,1,1,4,1,0,0,1,1,0,0,1,1,4,4,4,2,2,2,0,0,1,1,0,0,4,0,0,0,0,0,1,44.61,70.55,9999,3,1,1,3,2,3,3,12,4,3,1,9,0,0,6,0,0,0,18,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,45.1,66.6,83.06,84.4,90.5,1
4366,2,1,1,NA,2,1,5,4,1,5,1,1,NA,1,1,NA,5,1,1,NA,1,1,NA,1,0,NA,2,3,5,4,1,5,1,0,NA,0,0,NA,5,1,1,NA,1,1,NA,58.96,50.18,9999,3,1,2,3,2,3,3,9,3,2,0,10,0,0,0,0,0,0,63,0,0,1.7139,1.6043,1.5517,1.5152,1.68,0,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,45.61,63.28,87.19,9999,9999,1
5515,2,1,1,1,2,2,3,4,2,4,1,1,1,1,1,1,3,1,1,1,1,1,1,0,1,1,2,2,3,4,1,3,0,1,1,1,1,1,3,0,1,1,0,1,1,61.97,67.63,77.18,2,1,1,2,4,4,4,13,4,3,1,8,0,0,8,0,0,0,22,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,62.83,64.1,68.68,71.04,75.23,0
1352,2,1,1,1,1,1,3,5,3,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,5,4,5,0,1,1,0,1,1,3,0,1,1,0,1,1,62.58,71.51,73.46,2,1,1,2,2,2,1,15,5,4,1,9,0,0,7,0,7,0,25,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,58.43,61.5,76.74,72.76,89.1,0
3880,2,1,1,1,3,1,5,5,1,5,1,0,1,1,0,1,5,0,0,1,1,0,1,1,1,1,1,1,5,5,2,4,NA,0,1,0,0,1,5,0,0,1,0,0,1,42.73,54.08,76.66,2,1,1,2,2,2,1,13,4,3,1,5,1,1,5,0,0,0,21,2,2,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,1,0,29.8,42.25,63.71,69.84,9999,1
4116,2,0,1,NA,2,5,5,4,2,3,1,1,NA,0,1,NA,-96,NA,1,NA,1,1,NA,1,1,NA,2,2,5,4,2,4,0,1,NA,1,1,NA,5,0,1,NA,0,0,NA,39.58,57.49,61.46,2,1,1,2,5,5,4,5,2,1,0,5,1,0,0,0,0,0,21,2,2,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,1,0,41.25,51.82,9999,69.49,43.29,1
2978,2,1,1,1,1,2,5,2,2,4,1,0,0,1,0,0,5,0,0,0,1,0,0,1,1,0,1,2,4,5,1,5,0,0,0,1,0,1,3,0,0,0,0,0,0,55.92,66.81,9999,3,1,1,2,2,2,1,9,3,2,0,5,1,0,0,0,0,0,43,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,56.88,59.37,83.36,83.98,80.1,0
2844,2,0,0,0,4,-98,3,3,3,3,0,1,0,0,1,0,4,0,0,0,0,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,0,5,0,0,1,1,0,1,50.99,55.28,9999,2,1,1,2,4,4,4,10,3,2,0,7,0,0,0,0,0,0,32,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,42.94,34.65,53.74,49.72,58.65,1
1621,2,1,1,0,2,2,2,2,2,3,1,1,0,0,1,0,3,1,1,0,1,1,0,0,1,0,4,4,3,2,1,3,0,0,0,0,0,0,3,1,0,0,1,1,0,47.1,54.25,9999,2,1,1,2,2,2,1,4,2,1,0,10,0,0,0,0,0,0,32,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,58.76,56.11,66.85,9999,9999,0
5801,2,1,NA,NA,2,2,4,2,2,3,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,1,NA,NA,2,2,4,3,2,2,1,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,55.02,59.91,9999,2,1,1,2,3,3,3,15,5,4,1,8,0,0,8,0,8,0,22,1,1,1.7139,1.6043,1.5517,1.5152,1.68,0,0,0,0,1.57,1.5,2,3,3,0,0,0,0,56.33,61.63,9999,9999,9999,0
1750,2,1,0,1,2,2,5,5,5,5,1,0,0,1,0,1,5,1,0,1,1,0,0,0,1,1,3,2,5,3,2,3,1,0,1,1,0,1,5,1,0,1,1,0,0,58.78,56.5,9999,2,1,1,2,2,2,1,14,4,3,1,5,1,1,5,0,0,0,22,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,59.76,59,72.37,71.92,69.07,1
3570,2,1,1,1,1,1,4,5,1,4,1,1,1,1,1,1,4,1,1,1,1,0,1,0,1,0,5,5,5,1,1,1,0,1,0,1,1,0,5,0,0,0,0,0,0,43.8,44.14,9999,2,1,1,5,-99,5,4,16,6,5,0,9,0,0,0,1,4,1,15,3,3,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,1,1,0,48.8,51.15,73.59,9999,72.18,0
6196,2,0,1,0,5,4,5,5,1,2,0,0,0,0,1,0,5,1,0,0,0,0,0,1,1,0,2,2,5,5,5,5,0,0,0,1,1,1,5,0,1,0,0,0,0,49.07,58.29,68.09,3,1,1,1,-99,1,1,11,4,3,1,9,0,0,8,0,0,0,52,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,40.71,54.07,70.58,69.66,72.88,1
3417,2,1,1,NA,2,2,4,4,2,2,0,0,NA,0,1,NA,5,0,0,NA,0,0,NA,1,0,NA,2,2,4,4,2,2,0,0,NA,0,0,NA,2,0,0,NA,0,0,NA,49.66,9999,62.9,1,1,-99,1,1,1,1,5,2,1,0,5,1,0,0,0,0,0,52,1,1,1.7139,0,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,59.36,9999,66.52,68.87,9999,1
3199,2,1,1,0,2,2,5,4,4,5,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,2,2,5,4,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,60.63,62.69,9999,3,1,1,3,2,3,3,5,2,1,0,10,0,0,0,0,0,0,63,0,0,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,1,1,1,0,0,0,60.64,59.03,56.08,9999,9999,0
6250,2,1,1,1,3,2,3,3,2,3,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,5,4,3,2,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,53.31,59.67,9999,3,1,1,2,2,2,1,11,4,3,1,8,0,0,8,0,0,0,25,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,56.95,60.37,9999,9999,9999,1
6713,2,1,1,0,1,1,5,5,4,5,1,1,0,1,1,1,5,1,1,1,0,1,0,1,1,1,1,1,5,5,4,4,0,1,1,1,1,1,5,0,1,1,1,1,0,73.06,72.85,88.67,3,1,2,5,4,5,4,15,5,4,1,9,0,0,9,0,9,0,61,0,0,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,70.96,78.24,90.94,90.53,90.64,1
3796,2,1,1,1,1,1,4,4,1,4,1,0,0,1,0,1,5,1,0,0,1,0,1,1,0,0,2,2,5,5,2,5,0,0,0,0,0,0,5,0,0,0,1,0,0,52.19,52.46,9999,2,1,1,2,2,2,1,10,3,2,0,8,0,0,0,0,0,0,31,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.5,2,3,3,0,0,0,0,54.78,51.55,62.74,9999,54.12,0
4086,2,1,0,1,2,2,5,5,2,4,1,0,1,1,1,1,5,1,0,1,1,0,1,0,0,0,3,2,4,4,2,4,1,0,0,1,1,0,3,0,0,0,0,0,0,42.22,53.14,9999,2,1,1,2,2,2,1,4,2,1,0,10,0,0,0,0,0,0,52,1,1,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,0,0,58.43,56.79,52.4,9999,61.81,1
4326,2,0,1,0,2,2,3,4,2,3,1,1,1,1,1,1,4,1,1,1,1,1,1,0,0,1,3,2,4,4,2,3,1,1,0,1,1,1,4,1,1,1,1,1,0,44.97,49.01,48.15,1,1,1,2,2,2,1,9,3,2,0,5,1,0,0,0,0,0,21,2,2,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,0,1,0,42.36,46.23,47.15,41.83,62.72,1
3296,2,1,0,0,2,2,4,4,2,4,0,0,1,1,0,1,5,1,1,1,1,1,1,1,0,1,2,2,4,4,3,4,0,0,1,0,0,1,5,0,0,0,0,1,1,50.34,67.21,71.85,3,1,1,2,4,4,4,15,5,4,1,1,1,1,1,1,1,1,11,3,3,1.7139,1.6043,1.5517,1.5152,1.68,1.6236,1.5512,0,0,1.57,1.36,1,3,3,0,1,1,0,59.86,57.24,68.46,67.6,68.04,1
